"","X.miRNA","precursor","SRR5256874_5","SRR5256876","SRR5256877_8","SRR5256879","SRR5256880_1","SRR5256882_3"
"1687","hsa-miR-5006-5p","hsa-mir-5006","0","0","0","0","0","0"
"1688","hsa-miR-5006-3p","hsa-mir-5006","0","0","0","0","0","0"
"1689","hsa-miR-5007-5p","hsa-mir-5007","0","0","0","0","0","0"
"1690","hsa-miR-5007-3p","hsa-mir-5007","0","0","0","0","0","0"
"1691","hsa-miR-5008-5p","hsa-mir-5008","0","0","0","0","0","0"
"1692","hsa-miR-5008-3p","hsa-mir-5008","5","2","15","1","2","0"
"1693","hsa-miR-5009-5p","hsa-mir-5009","1","1","5","0","0","1"
"1694","hsa-miR-5009-3p","hsa-mir-5009","0","0","0","0","0","0"
"1695","hsa-miR-500a-5p","hsa-mir-500a","3","0","0","3","1","0"
"1696","hsa-miR-500a-3p","hsa-mir-500a","4056","945","4603","2618","1267","1168"
"1697","hsa-miR-500b-5p","hsa-mir-500b","2","0","0","1","1","0"
"1698","hsa-miR-500b-3p","hsa-mir-500b","1","0","0","0","0","3"
"1699","hsa-miR-501-5p","hsa-mir-501","34","8","67","9","12","25"
"1700","hsa-miR-501-3p","hsa-mir-501","1419","439","3261","861","504","714"
"1701","hsa-miR-5010-5p","hsa-mir-5010","15","3","19","7","5","4"
"1702","hsa-miR-5010-3p","hsa-mir-5010","13","2","5","5","2","1"
"1703","hsa-miR-5011-5p","hsa-mir-5011","0","0","0","0","0","0"
"1704","hsa-miR-5011-3p","hsa-mir-5011","0","0","0","0","0","0"
"1705","hsa-miR-502-5p","hsa-mir-502","2","1","4","2","0","1"
"1706","hsa-miR-502-3p","hsa-mir-502","63","20","57","32","18","7"
"1707","hsa-miR-503-5p","hsa-mir-503","1","0","1","0","0","0"
"1708","hsa-miR-503-3p","hsa-mir-503","2","0","0","1","0","0"
"1709","hsa-miR-504-5p","hsa-mir-504","1164","356","1156","521","305","122"
"1710","hsa-miR-504-3p","hsa-mir-504","87","22","171","44","21","31"
"1711","hsa-miR-5047","hsa-mir-5047","0","0","0","0","0","0"
"1712","hsa-miR-505-5p","hsa-mir-505","97","22","215","80","40","43"
"1713","hsa-miR-505-3p","hsa-mir-505","493","98","677","223","105","124"
"1714","hsa-miR-506-5p","hsa-mir-506","0","0","0","0","0","0"
"1715","hsa-miR-506-3p","hsa-mir-506","0","0","0","0","0","0"
"1716","hsa-miR-507","hsa-mir-507","0","0","0","0","0","0"
"1717","hsa-miR-508-5p","hsa-mir-508","0","0","0","0","0","0"
"1718","hsa-miR-508-3p","hsa-mir-508","4","1","4","2","1","4"
"1719","hsa-miR-5087","hsa-mir-5087","0","0","0","0","0","0"
"1720","hsa-miR-5088-5p","hsa-mir-5088","3","1","0","1","0","0"
"1721","hsa-miR-5088-3p","hsa-mir-5088","0","0","0","0","0","0"
"1722","hsa-miR-5089-5p","hsa-mir-5089","0","0","0","0","0","0"
"1723","hsa-miR-5089-3p","hsa-mir-5089","0","0","0","0","0","0"
"1729","hsa-miR-509-3-5p","hsa-mir-509-3","0","0","0","0","1","0"
"1730","hsa-miR-5090","hsa-mir-5090","0","0","0","0","0","0"
"1731","hsa-miR-5091","hsa-mir-5091","2","2","0","1","1","0"
"1732","hsa-miR-5092","hsa-mir-5092","0","0","0","0","0","0"
"1733","hsa-miR-5093","hsa-mir-5093","0","0","0","0","0","0"
"1734","hsa-miR-5094","hsa-mir-5094","5","1","0","2","0","2"
"1735","hsa-miR-510-5p","hsa-mir-510","0","0","0","0","0","0"
"1736","hsa-miR-510-3p","hsa-mir-510","0","0","0","0","0","0"
"1737","hsa-miR-5100","hsa-mir-5100","0","0","0","0","0","1"
"1738","hsa-miR-511-5p","hsa-mir-511","0","1","0","1","0","0"
"1739","hsa-miR-511-3p","hsa-mir-511","0","0","0","0","0","0"
"1748","hsa-miR-513b-5p","hsa-mir-513b","0","0","0","0","0","0"
"1749","hsa-miR-513b-3p","hsa-mir-513b","0","0","0","0","0","0"
"1750","hsa-miR-513c-5p","hsa-mir-513c","0","0","0","0","0","0"
"1751","hsa-miR-513c-3p","hsa-mir-513c","0","0","0","0","0","0"
"1758","hsa-miR-514b-5p","hsa-mir-514b","0","0","0","0","0","0"
"1759","hsa-miR-514b-3p","hsa-mir-514b","0","0","0","0","0","0"
"1773","hsa-miR-517a-3p","hsa-mir-517a","3","1","0","0","2","5"
"1775","hsa-miR-517b-3p","hsa-mir-517b","3","1","0","0","2","5"
"1777","hsa-miR-517c-3p","hsa-mir-517c","0","0","0","0","0","0"
"1778","hsa-miR-5186","hsa-mir-5186","0","0","0","0","0","0"
"1779","hsa-miR-5187-5p","hsa-mir-5187","1","0","10","0","0","1"
"1780","hsa-miR-5187-3p","hsa-mir-5187","0","0","0","0","0","0"
"1781","hsa-miR-5188","hsa-mir-5188","0","0","0","0","0","0"
"1782","hsa-miR-5189-5p","hsa-mir-5189","2","0","0","0","0","1"
"1783","hsa-miR-5189-3p","hsa-mir-5189","0","0","0","0","0","0"
"1788","hsa-miR-518b","hsa-mir-518b","13","2","67","12","5","8"
"1789","hsa-miR-518c-5p","hsa-mir-518c","0","0","0","0","0","0"
"1790","hsa-miR-518c-3p","hsa-mir-518c","1","0","0","2","0","0"
"1791","hsa-miR-518d-5p","hsa-mir-518d","2","0","0","0","0","0"
"1792","hsa-miR-518d-3p","hsa-mir-518d","0","0","0","0","0","2"
"1793","hsa-miR-518e-5p","hsa-mir-518e","1","0","0","0","0","0"
"1794","hsa-miR-518e-3p","hsa-mir-518e","1","3","0","2","1","0"
"1795","hsa-miR-518f-5p","hsa-mir-518f","0","0","0","0","0","0"
"1796","hsa-miR-518f-3p","hsa-mir-518f","2","2","1","2","0","0"
"1797","hsa-miR-5190","hsa-mir-5190","0","0","0","0","0","0"
"1798","hsa-miR-5191","hsa-mir-5191","0","0","0","0","0","0"
"1799","hsa-miR-5192","hsa-mir-5192","0","0","0","0","0","0"
"1800","hsa-miR-5193","hsa-mir-5193","0","0","0","0","0","0"
"1801","hsa-miR-5194","hsa-mir-5194","0","0","0","0","0","0"
"1802","hsa-miR-5195-5p","hsa-mir-5195","0","0","0","0","0","0"
"1803","hsa-miR-5195-3p","hsa-mir-5195","0","0","0","0","0","0"
"1804","hsa-miR-5196-5p","hsa-mir-5196","0","0","0","0","0","0"
"1805","hsa-miR-5196-3p","hsa-mir-5196","0","0","0","0","0","0"
"1806","hsa-miR-5197-5p","hsa-mir-5197","0","0","0","0","0","0"
"1807","hsa-miR-5197-3p","hsa-mir-5197","0","0","0","0","0","0"
"1808","hsa-miR-519a-5p","hsa-mir-519a-1","1","0","0","0","1","0"
"1811","hsa-miR-519a-2-5p","hsa-mir-519a-2","0","1","0","0","0","0"
"1812","hsa-miR-519b-5p","hsa-mir-519b","1","0","0","0","0","0"
"1813","hsa-miR-519b-3p","hsa-mir-519b","1","0","0","0","0","0"
"1814","hsa-miR-519c-5p","hsa-mir-519c","1","0","0","0","0","0"
"1815","hsa-miR-519c-3p","hsa-mir-519c","0","0","0","2","0","0"
"1816","hsa-miR-519d-5p","hsa-mir-519d","0","0","0","0","0","0"
"1817","hsa-miR-519d-3p","hsa-mir-519d","1","0","0","0","0","0"
"1818","hsa-miR-519e-5p","hsa-mir-519e","0","0","0","0","0","0"
"1819","hsa-miR-519e-3p","hsa-mir-519e","0","0","0","0","0","0"
"1820","hsa-miR-520a-5p","hsa-mir-520a","0","0","0","0","0","0"
"1821","hsa-miR-520a-3p","hsa-mir-520a","5","0","10","1","1","0"
"1822","hsa-miR-520b-5p","hsa-mir-520b","0","1","0","0","0","0"
"1823","hsa-miR-520b-3p","hsa-mir-520b","0","0","0","0","0","0"
"1824","hsa-miR-520c-5p","hsa-mir-520c","2","0","0","0","0","0"
"1825","hsa-miR-520c-3p","hsa-mir-520c","1","0","0","1","0","0"
"1826","hsa-miR-520d-5p","hsa-mir-520d","0","0","0","0","0","0"
"1827","hsa-miR-520d-3p","hsa-mir-520d","0","0","5","0","0","0"
"1828","hsa-miR-520e-5p","hsa-mir-520e","0","0","0","0","0","0"
"1829","hsa-miR-520e-3p","hsa-mir-520e","0","0","0","0","0","0"
"1830","hsa-miR-520f-5p","hsa-mir-520f","0","0","0","0","0","0"
"1831","hsa-miR-520f-3p","hsa-mir-520f","1","0","0","1","1","2"
"1832","hsa-miR-520g-5p","hsa-mir-520g","0","0","0","0","0","0"
"1833","hsa-miR-520g-3p","hsa-mir-520g","0","0","0","0","1","0"
"1834","hsa-miR-520h","hsa-mir-520h","0","0","0","0","1","0"
"1837","hsa-miR-522-5p","hsa-mir-522","1","0","0","0","0","0"
"1838","hsa-miR-522-3p","hsa-mir-522","0","1","0","0","0","0"
"1839","hsa-miR-523-5p","hsa-mir-523","1","0","0","0","0","0"
"1840","hsa-miR-523-3p","hsa-mir-523","2","1","0","0","1","0"
"1841","hsa-miR-524-5p","hsa-mir-524","0","0","0","0","0","0"
"1842","hsa-miR-524-3p","hsa-mir-524","0","0","0","0","0","0"
"1843","hsa-miR-525-5p","hsa-mir-525","0","0","0","1","1","0"
"1844","hsa-miR-525-3p","hsa-mir-525","0","0","0","0","0","0"
"1846","hsa-miR-526a-3p","hsa-mir-526a-1","0","0","0","0","0","0"
"1848","hsa-miR-526b-5p","hsa-mir-526b","0","0","0","1","0","1"
"1849","hsa-miR-526b-3p","hsa-mir-526b","0","0","0","0","0","0"
"1850","hsa-miR-527","hsa-mir-527","0","0","0","0","0","0"
"1851","hsa-miR-532-5p","hsa-mir-532","2398","741","3257","1433","694","686"
"1852","hsa-miR-532-3p","hsa-mir-532","117","34","143","66","27","25"
"1853","hsa-miR-539-5p","hsa-mir-539","2","1","3","5","1","0"
"1854","hsa-miR-539-3p","hsa-mir-539","4","0","7","0","0","0"
"1855","hsa-miR-541-5p","hsa-mir-541","3","1","0","0","0","0"
"1856","hsa-miR-541-3p","hsa-mir-541","2","1","12","2","1","3"
"1857","hsa-miR-542-5p","hsa-mir-542","7","3","2","4","1","1"
"1858","hsa-miR-542-3p","hsa-mir-542","13","5","43","16","4","3"
"1859","hsa-miR-543","hsa-mir-543","2","3","2","2","2","3"
"1860","hsa-miR-544a","hsa-mir-544a","0","0","0","0","0","0"
"1861","hsa-miR-544b","hsa-mir-544b","0","0","0","0","0","0"
"1862","hsa-miR-545-5p","hsa-mir-545","1","0","0","1","0","3"
"1863","hsa-miR-545-3p","hsa-mir-545","0","0","0","0","0","0"
"1867","hsa-miR-548a-5p","hsa-mir-548a-3","0","0","0","1","0","0"
"1870","hsa-miR-548ab","hsa-mir-548ab","5","3","10","7","3","0"
"1871","hsa-miR-548ac","hsa-mir-548ac","0","0","0","0","0","0"
"1872","hsa-miR-548ad-5p","hsa-mir-548ad","1","1","0","1","0","0"
"1873","hsa-miR-548ad-3p","hsa-mir-548ad","0","0","0","0","0","0"
"1876","hsa-miR-548ae-5p","hsa-mir-548ae-2","1","1","0","1","0","0"
"1879","hsa-miR-548ah-5p","hsa-mir-548ah","0","0","0","2","0","0"
"1880","hsa-miR-548ah-3p","hsa-mir-548ah","2","0","0","3","0","0"
"1881","hsa-miR-548ai","hsa-mir-548ai","0","0","0","0","0","0"
"1884","hsa-miR-548aj-5p","hsa-mir-548aj-2","0","0","0","0","0","0"
"1885","hsa-miR-548ak","hsa-mir-548ak","0","0","0","0","0","0"
"1886","hsa-miR-548al","hsa-mir-548al","4","2","5","6","2","0"
"1887","hsa-miR-548am-5p","hsa-mir-548am","3","0","0","0","1","0"
"1888","hsa-miR-548am-3p","hsa-mir-548am","0","0","0","0","0","0"
"1889","hsa-miR-548an","hsa-mir-548an","0","0","0","0","0","0"
"1890","hsa-miR-548ao-5p","hsa-mir-548ao","0","0","0","0","0","0"
"1891","hsa-miR-548ao-3p","hsa-mir-548ao","0","0","0","0","0","0"
"1892","hsa-miR-548ap-5p","hsa-mir-548ap","0","0","0","0","0","0"
"1893","hsa-miR-548ap-3p","hsa-mir-548ap","0","0","0","0","0","0"
"1894","hsa-miR-548aq-5p","hsa-mir-548aq","0","1","0","0","0","0"
"1895","hsa-miR-548aq-3p","hsa-mir-548aq","0","0","0","0","0","0"
"1896","hsa-miR-548ar-5p","hsa-mir-548ar","0","0","0","0","0","0"
"1897","hsa-miR-548ar-3p","hsa-mir-548ar","0","0","0","0","0","0"
"1898","hsa-miR-548as-5p","hsa-mir-548as","0","0","0","0","0","0"
"1899","hsa-miR-548as-3p","hsa-mir-548as","0","0","0","0","1","0"
"1900","hsa-miR-548at-5p","hsa-mir-548at","6","2","15","6","4","1"
"1901","hsa-miR-548at-3p","hsa-mir-548at","0","0","0","0","0","0"
"1902","hsa-miR-548au-5p","hsa-mir-548au","3","1","0","0","1","0"
"1903","hsa-miR-548au-3p","hsa-mir-548au","0","0","0","0","0","0"
"1904","hsa-miR-548av-5p","hsa-mir-548av","0","0","0","0","0","0"
"1905","hsa-miR-548av-3p","hsa-mir-548av","0","0","0","0","0","0"
"1906","hsa-miR-548aw","hsa-mir-548aw","0","0","0","0","0","0"
"1907","hsa-miR-548ax","hsa-mir-548ax","0","0","0","0","0","0"
"1908","hsa-miR-548ay-5p","hsa-mir-548ay","2","1","0","1","0","0"
"1909","hsa-miR-548ay-3p","hsa-mir-548ay","2","1","0","0","2","0"
"1910","hsa-miR-548az-5p","hsa-mir-548az","0","1","0","0","0","1"
"1911","hsa-miR-548az-3p","hsa-mir-548az","0","0","0","0","0","0"
"1912","hsa-miR-548b-5p","hsa-mir-548b","18","4","17","9","6","0"
"1913","hsa-miR-548b-3p","hsa-mir-548b","3","2","0","0","1","2"
"1914","hsa-miR-548ba","hsa-mir-548ba","15","0","9","2","0","2"
"1915","hsa-miR-548bb-5p","hsa-mir-548bb","0","0","0","0","0","0"
"1916","hsa-miR-548bb-3p","hsa-mir-548bb","0","0","0","0","0","0"
"1917","hsa-miR-548bc","hsa-mir-548bc","0","0","0","0","0","0"
"1918","hsa-miR-548c-5p","hsa-mir-548c","3","0","0","0","1","0"
"1919","hsa-miR-548c-3p","hsa-mir-548c","0","0","0","0","0","0"
"1924","hsa-miR-548e-5p","hsa-mir-548e","4","1","0","1","0","0"
"1925","hsa-miR-548e-3p","hsa-mir-548e","31","4","0","7","2","2"
"1926","hsa-miR-548f-5p","hsa-mir-548f-1","0","0","0","0","0","0"
"1932","hsa-miR-548g-5p","hsa-mir-548g","0","0","0","0","0","0"
"1933","hsa-miR-548g-3p","hsa-mir-548g","0","0","0","0","0","0"
"1938","hsa-miR-548h-3p","hsa-mir-548h-4","0","0","0","0","0","0"
"1944","hsa-miR-548j-5p","hsa-mir-548j","2","1","0","1","0","0"
"1945","hsa-miR-548j-3p","hsa-mir-548j","0","0","0","0","0","0"
"1946","hsa-miR-548k","hsa-mir-548k","97","32","121","82","27","20"
"1947","hsa-miR-548l","hsa-mir-548l","13","1","5","4","2","0"
"1948","hsa-miR-548m","hsa-mir-548m","0","0","0","0","0","0"
"1949","hsa-miR-548n","hsa-mir-548n","1","1","5","1","1","0"
"1952","hsa-miR-548o-5p","hsa-mir-548o-2","3","0","0","0","1","0"
"1953","hsa-miR-548p","hsa-mir-548p","2","0","0","3","0","0"
"1954","hsa-miR-548q","hsa-mir-548q","2","1","0","0","0","1"
"1955","hsa-miR-548s","hsa-mir-548s","3","0","0","0","1","0"
"1956","hsa-miR-548t-5p","hsa-mir-548t","0","0","0","0","0","2"
"1957","hsa-miR-548t-3p","hsa-mir-548t","2","0","0","0","0","0"
"1958","hsa-miR-548u","hsa-mir-548u","0","0","0","0","0","0"
"1959","hsa-miR-548v","hsa-mir-548v","0","0","0","0","0","0"
"1960","hsa-miR-548w","hsa-mir-548w","0","0","4","0","0","2"
"1961","hsa-miR-548x-5p","hsa-mir-548x","0","0","0","0","0","0"
"1964","hsa-miR-548y","hsa-mir-548y","0","0","0","0","0","0"
"1965","hsa-miR-548z","hsa-mir-548z","0","0","0","0","0","0"
"1966","hsa-miR-549a-5p","hsa-mir-549a","0","0","7","0","0","0"
"1967","hsa-miR-549a-3p","hsa-mir-549a","0","0","0","0","0","0"
"1980","hsa-miR-551a","hsa-mir-551a","5","2","4","2","1","2"
"1981","hsa-miR-551b-5p","hsa-mir-551b","64","12","73","48","17","13"
"1982","hsa-miR-551b-3p","hsa-mir-551b","29","8","39","9","1","6"
"1983","hsa-miR-552-5p","hsa-mir-552","0","0","0","0","0","0"
"1984","hsa-miR-552-3p","hsa-mir-552","0","0","9","1","0","1"
"1985","hsa-miR-553","hsa-mir-553","0","0","0","0","0","0"
"1986","hsa-miR-554","hsa-mir-554","0","0","0","0","0","0"
"1987","hsa-miR-555","hsa-mir-555","0","0","0","0","0","0"
"1988","hsa-miR-556-5p","hsa-mir-556","2","1","0","0","2","0"
"1989","hsa-miR-556-3p","hsa-mir-556","0","0","0","0","0","0"
"1990","hsa-miR-557","hsa-mir-557","0","0","0","0","0","0"
"1991","hsa-miR-5571-5p","hsa-mir-5571","0","0","0","0","0","0"
"1992","hsa-miR-5571-3p","hsa-mir-5571","0","0","0","0","0","0"
"1993","hsa-miR-5572","hsa-mir-5572","0","0","0","0","0","0"
"1994","hsa-miR-5579-5p","hsa-mir-5579","2","0","0","0","0","0"
"1995","hsa-miR-5579-3p","hsa-mir-5579","0","0","0","1","0","0"
"1996","hsa-miR-558","hsa-mir-558","0","0","0","0","0","0"
"1997","hsa-miR-5580-5p","hsa-mir-5580","0","0","0","0","0","0"
"1998","hsa-miR-5580-3p","hsa-mir-5580","0","0","0","0","0","0"
"1999","hsa-miR-5581-5p","hsa-mir-5581","0","0","0","0","0","0"
"2000","hsa-miR-5581-3p","hsa-mir-5581","1","0","1","1","0","0"
"2001","hsa-miR-5582-5p","hsa-mir-5582","0","0","0","0","0","0"
"2002","hsa-miR-5582-3p","hsa-mir-5582","0","1","0","0","0","0"
"2007","hsa-miR-5584-5p","hsa-mir-5584","1","3","0","1","1","0"
"2008","hsa-miR-5584-3p","hsa-mir-5584","0","0","0","0","0","0"
"2009","hsa-miR-5585-5p","hsa-mir-5585","1","0","0","0","0","0"
"2010","hsa-miR-5585-3p","hsa-mir-5585","0","0","0","0","0","0"
"2011","hsa-miR-5586-5p","hsa-mir-5586","0","0","0","0","0","0"
"2012","hsa-miR-5586-3p","hsa-mir-5586","0","0","0","0","0","0"
"2013","hsa-miR-5587-5p","hsa-mir-5587","0","0","0","0","0","0"
"2014","hsa-miR-5587-3p","hsa-mir-5587","1","0","0","0","0","0"
"2015","hsa-miR-5588-5p","hsa-mir-5588","1","1","0","0","0","0"
"2016","hsa-miR-5588-3p","hsa-mir-5588","0","0","0","0","0","0"
"2017","hsa-miR-5589-5p","hsa-mir-5589","0","0","0","0","0","0"
"2018","hsa-miR-5589-3p","hsa-mir-5589","0","0","0","0","0","0"
"2019","hsa-miR-559","hsa-mir-559","0","0","0","0","0","0"
"2020","hsa-miR-5590-5p","hsa-mir-5590","0","0","0","0","0","0"
"2021","hsa-miR-5590-3p","hsa-mir-5590","0","0","0","0","0","0"
"2022","hsa-miR-5591-5p","hsa-mir-5591","0","0","0","0","0","0"
"2023","hsa-miR-5591-3p","hsa-mir-5591","0","0","0","0","0","0"
"2024","hsa-miR-561-5p","hsa-mir-561","14","7","20","15","9","7"
"2025","hsa-miR-561-3p","hsa-mir-561","0","0","0","0","0","0"
"2026","hsa-miR-562","hsa-mir-562","0","0","0","0","0","0"
"2027","hsa-miR-563","hsa-mir-563","0","0","0","0","0","0"
"2028","hsa-miR-564","hsa-mir-564","0","0","0","0","0","0"
"2029","hsa-miR-567","hsa-mir-567","0","0","0","0","0","0"
"2030","hsa-miR-568","hsa-mir-568","0","0","0","0","0","0"
"2031","hsa-miR-5680","hsa-mir-5680","1","0","0","1","0","0"
"2032","hsa-miR-5681a","hsa-mir-5681a","0","0","0","0","0","0"
"2033","hsa-miR-5681b","hsa-mir-5681b","0","0","0","0","0","0"
"2034","hsa-miR-5682","hsa-mir-5682","0","0","0","3","0","0"
"2035","hsa-miR-5683","hsa-mir-5683","14","1","8","8","1","5"
"2036","hsa-miR-5684","hsa-mir-5684","0","0","0","0","0","0"
"2037","hsa-miR-5685","hsa-mir-5685","0","0","0","0","0","0"
"2038","hsa-miR-5687","hsa-mir-5687","0","0","0","0","0","0"
"2039","hsa-miR-5688","hsa-mir-5688","0","0","0","0","0","0"
"2040","hsa-miR-5689","hsa-mir-5689","0","0","0","0","0","0"
"2041","hsa-miR-569","hsa-mir-569","0","0","0","0","0","0"
"2042","hsa-miR-5690","hsa-mir-5690","1","0","0","0","1","0"
"2043","hsa-miR-5691","hsa-mir-5691","0","0","0","0","0","0"
"2046","hsa-miR-5692b","hsa-mir-5692b","0","0","0","0","0","0"
"2049","hsa-miR-5693","hsa-mir-5693","0","0","0","0","0","0"
"2050","hsa-miR-5694","hsa-mir-5694","0","0","0","0","0","0"
"2051","hsa-miR-5695","hsa-mir-5695","0","1","0","0","1","0"
"2052","hsa-miR-5696","hsa-mir-5696","0","0","4","1","1","0"
"2053","hsa-miR-5697","hsa-mir-5697","1","0","7","2","0","0"
"2054","hsa-miR-5698","hsa-mir-5698","0","0","0","0","0","0"
"2055","hsa-miR-5699-5p","hsa-mir-5699","23","7","21","10","2","2"
"2056","hsa-miR-5699-3p","hsa-mir-5699","5","2","5","3","1","2"
"2057","hsa-miR-570-5p","hsa-mir-570","0","0","0","0","0","0"
"2058","hsa-miR-570-3p","hsa-mir-570","0","0","0","0","0","0"
"2059","hsa-miR-5700","hsa-mir-5700","0","0","0","0","0","0"
"2063","hsa-miR-5702","hsa-mir-5702","0","0","0","0","0","0"
"2064","hsa-miR-5703","hsa-mir-5703","3","0","0","0","0","0"
"2065","hsa-miR-5704","hsa-mir-5704","0","0","0","0","0","0"
"2066","hsa-miR-5705","hsa-mir-5705","0","0","0","0","0","0"
"2067","hsa-miR-5706","hsa-mir-5706","0","1","0","2","0","0"
"2068","hsa-miR-5707","hsa-mir-5707","0","0","0","0","0","0"
"2069","hsa-miR-5708","hsa-mir-5708","0","0","0","0","1","0"
"2070","hsa-miR-571","hsa-mir-571","0","0","0","0","0","0"
"2071","hsa-miR-572","hsa-mir-572","0","0","0","0","0","0"
"2072","hsa-miR-573","hsa-mir-573","0","1","0","0","2","0"
"2073","hsa-miR-5739","hsa-mir-5739","0","0","0","0","0","0"
"2074","hsa-miR-574-5p","hsa-mir-574","80","28","103","66","39","25"
"2075","hsa-miR-574-3p","hsa-mir-574","34","18","42","20","9","4"
"2076","hsa-miR-575","hsa-mir-575","0","0","0","0","0","0"
"2077","hsa-miR-576-5p","hsa-mir-576","27","9","33","16","3","3"
"2078","hsa-miR-576-3p","hsa-mir-576","22","5","11","13","8","3"
"2079","hsa-miR-577","hsa-mir-577","22","16","70","15","4","3"
"2080","hsa-miR-578","hsa-mir-578","1","0","0","0","0","0"
"2081","hsa-miR-5787","hsa-mir-5787","0","0","0","0","0","0"
"2082","hsa-miR-579-5p","hsa-mir-579","1","1","3","1","1","0"
"2083","hsa-miR-579-3p","hsa-mir-579","0","0","0","0","0","0"
"2084","hsa-miR-580-5p","hsa-mir-580","0","0","0","0","0","0"
"2085","hsa-miR-580-3p","hsa-mir-580","0","1","8","0","0","1"
"2086","hsa-miR-581","hsa-mir-581","0","0","0","1","0","0"
"2087","hsa-miR-582-5p","hsa-mir-582","4","0","8","6","2","2"
"2088","hsa-miR-582-3p","hsa-mir-582","36","13","128","71","29","47"
"2089","hsa-miR-583","hsa-mir-583","0","0","0","0","0","0"
"2090","hsa-miR-584-5p","hsa-mir-584","3","0","0","3","0","1"
"2091","hsa-miR-584-3p","hsa-mir-584","0","0","0","0","0","0"
"2092","hsa-miR-585-5p","hsa-mir-585","0","0","0","0","0","0"
"2093","hsa-miR-585-3p","hsa-mir-585","3","1","6","0","0","0"
"2094","hsa-miR-586","hsa-mir-586","0","0","0","0","0","0"
"2095","hsa-miR-587","hsa-mir-587","0","0","0","0","0","0"
"2096","hsa-miR-588","hsa-mir-588","0","0","0","0","0","0"
"2097","hsa-miR-589-5p","hsa-mir-589","482","156","615","310","167","132"
"2098","hsa-miR-589-3p","hsa-mir-589","19","3","0","12","9","2"
"2099","hsa-miR-590-5p","hsa-mir-590","0","1","0","0","0","0"
"2100","hsa-miR-590-3p","hsa-mir-590","6","1","0","6","2","3"
"2101","hsa-miR-591","hsa-mir-591","0","0","0","0","0","0"
"2102","hsa-miR-592","hsa-mir-592","322","94","345","268","124","74"
"2103","hsa-miR-593-5p","hsa-mir-593","0","0","0","0","0","0"
"2104","hsa-miR-593-3p","hsa-mir-593","0","0","0","0","0","0"
"2105","hsa-miR-595","hsa-mir-595","0","0","0","0","0","0"
"2106","hsa-miR-596","hsa-mir-596","0","0","0","0","0","0"
"2107","hsa-miR-597-5p","hsa-mir-597","0","0","0","0","1","0"
"2108","hsa-miR-597-3p","hsa-mir-597","5","0","0","3","1","0"
"2109","hsa-miR-598-5p","hsa-mir-598","13","6","29","6","9","5"
"2110","hsa-miR-598-3p","hsa-mir-598","542","182","1270","330","139","153"
"2111","hsa-miR-599","hsa-mir-599","2","0","10","2","1","0"
"2112","hsa-miR-600","hsa-mir-600","0","0","0","0","0","0"
"2113","hsa-miR-601","hsa-mir-601","0","0","0","0","0","0"
"2114","hsa-miR-602","hsa-mir-602","0","0","0","0","0","0"
"2115","hsa-miR-603","hsa-mir-603","0","0","0","0","0","0"
"2116","hsa-miR-604","hsa-mir-604","0","0","0","0","0","0"
"2117","hsa-miR-605-5p","hsa-mir-605","10","1","12","2","3","0"
"2118","hsa-miR-605-3p","hsa-mir-605","0","1","0","1","0","0"
"2119","hsa-miR-606","hsa-mir-606","0","0","0","0","0","0"
"2120","hsa-miR-6068","hsa-mir-6068","0","0","0","0","0","0"
"2121","hsa-miR-6069","hsa-mir-6069","0","0","0","0","0","0"
"2122","hsa-miR-607","hsa-mir-607","0","0","0","0","0","0"
"2123","hsa-miR-6070","hsa-mir-6070","0","0","0","0","0","0"
"2124","hsa-miR-6071","hsa-mir-6071","0","0","0","0","0","0"
"2125","hsa-miR-6072","hsa-mir-6072","0","0","0","0","0","0"
"2126","hsa-miR-6073","hsa-mir-6073","0","0","0","0","0","0"
"2127","hsa-miR-6074","hsa-mir-6074","0","0","0","0","0","0"
"2128","hsa-miR-6075","hsa-mir-6075","0","0","0","0","0","0"
"2129","hsa-miR-6076","hsa-mir-6076","0","0","0","0","0","0"
"2130","hsa-miR-6077","hsa-mir-6077","0","0","0","0","0","0"
"2131","hsa-miR-6078","hsa-mir-6078","0","0","0","0","0","0"
"2132","hsa-miR-6079","hsa-mir-6079","0","0","0","0","0","0"
"2133","hsa-miR-608","hsa-mir-608","0","0","0","0","0","0"
"2134","hsa-miR-6080","hsa-mir-6080","0","0","0","0","0","0"
"2135","hsa-miR-6081","hsa-mir-6081","0","0","0","0","0","0"
"2136","hsa-miR-6082","hsa-mir-6082","0","0","0","0","0","0"
"2137","hsa-miR-6083","hsa-mir-6083","0","0","0","0","0","0"
"2138","hsa-miR-6084","hsa-mir-6084","0","0","0","0","0","0"
"2139","hsa-miR-6085","hsa-mir-6085","0","0","0","0","0","0"
"2140","hsa-miR-6086","hsa-mir-6086","0","0","0","0","0","0"
"2141","hsa-miR-6088","hsa-mir-6088","0","0","0","0","0","0"
"2144","hsa-miR-609","hsa-mir-609","0","0","0","0","0","0"
"2145","hsa-miR-6090","hsa-mir-6090","0","0","0","0","0","0"
"2146","hsa-miR-610","hsa-mir-610","0","0","7","0","0","0"
"2147","hsa-miR-611","hsa-mir-611","0","0","0","0","0","0"
"2148","hsa-miR-612","hsa-mir-612","0","0","0","0","0","0"
"2149","hsa-miR-6124","hsa-mir-6124","0","0","0","0","0","0"
"2150","hsa-miR-6125","hsa-mir-6125","1","0","4","1","2","0"
